0.76,0,0.09,0,0.9,0,0.39,0,0.62,1,0.79,2,0.47,1,0.53,0,0.65,0,0.37,0,0.47,0,0.94,1,0.66,1,0.24,0,0.73,0,0.45,1,10.35
0.27,0,0.67,0,0.29,0,0.54,1,0.35,1,0.8,1,0.17,2,0.88,0,0.47,0,0.79,0,0.68,1,0.19,1,0.2,2,0.67,2,0.38,1,0.43,3,10.43
0.2,0,0.15,0,0.65,1,0.12,0,0.48,2,0.14,0,0.77,0,0.11,2,0.99,0,0.62,0,0.81,1,0.06,1,0.53,2,0.36,1,0.41,2,0.64,3,11.89
0.14,0,0.55,0,0.41,1,0.35,0,0.24,1,0.91,1,0.58,2,0.61,2,0.17,0,0.55,0,0.67,0,0.67,1,0.95,2,0.62,2,0.61,3,0.66,2,12.02
0.36,0,0.58,0,0.42,1,0.11,0,0.63,2,0.49,2,0.54,3,0.11,2,0.18,0,0.04,0,0.69,0,0.69,0,0.17,0,0.51,0,0.76,0,0.7,3,13.07
0.15,0,0.28,0,0.16,1,0.08,0,0.45,0,0.05,2,0.25,2,0.34,1,0.95,0,0.97,0,0.46,1,0.29,0,0.25,1,0.75,2,0.23,2,0.31,3,11.32
0.26,0,0.27,0,0.28,1,0.11,1,0.21,2,0.03,2,0.38,0,0.35,3,0.32,0,0.95,0,0.07,0,0.44,0,0.15,0,0.49,2,0.47,2,0.57,0,11.51
0.8,0,0.36,0,0.28,1,0.23,1,0.97,1,0.73,1,0.86,2,0.31,1,0.26,0,0.25,0,0.7,0,0.17,0,0.4,0,0.06,2,0.77,2,0.59,0,10.29
0.49,0,0.95,0,0.81,0,0.12,0,0.8,1,0.55,1,0.61,1,0.36,2,0.93,0,0.29,0,0.64,1,0.51,0,0.88,2,0.04,2,0.59,3,0.1,3,11.73
0.46,0,0.64,0,0.18,1,0.23,1,0.83,1,0.9,1,0.01,0,0.96,1,0.15,0,0.33,0,0.86,0,0.45,1,0.8,1,0.96,0,0.04,2,0.95,1,10.89
